idade,genero,peso,altura,tempo_sessao,objetivo,nivel,foco_muscular,local_treino,limitacoes,ex1,ex2,ex3,ex4,ex5
55,1,125.9,175.5,90,0,1,4,1,0,36,40,42,113,118
59,1,118.9,153.6,30,0,3,2,2,0,60,61,65,66,135
26,1,100.0,157.8,45,0,0,4,2,0,36,39,43,45,112
20,0,47.2,161.5,30,1,3,2,1,0,58,59,61,63,64
60,0,80.0,148.7,45,0,1,1,1,0,71,72,73,74,150
25,0,75.6,145.4,30,0,3,3,1,3,12,18,86,91,95
53,1,89.0,178.0,45,0,3,5,1,1,1,2,77,79,85
39,0,123.7,161.1,60,0,0,6,1,0,26,30,31,35,96
35,0,76.9,147.2,30,0,1,5,0,0,0,6,7,9,83
61,1,122.1,165.8,60,0,0,0,2,0,50,52,53,124,125
64,1,93.1,150.7,45,0,3,6,1,3,29,30,32,33,34
25,1,83.0,185.4,90,0,0,0,2,1,48,49,51,56,125
49,0,64.8,149.1,90,0,0,2,0,0,58,59,131,132,134
26,0,86.6,192.6,45,1,1,0,1,3,47,55,121,122,129
55,0,82.9,172.2,30,0,3,2,1,3,58,59,61,66,139
23,0,115.5,190.1,30,0,1,6,1,2,22,32,98,102,103
29,1,110.2,146.4,90,0,0,1,0,0,71,72,73,148,149
45,1,88.2,145.7,90,0,1,1,1,0,71,72,73,74,150
50,0,98.8,197.8,60,0,0,6,1,0,22,31,34,96,98
32,1,72.0,189.7,45,0,3,5,1,0,2,6,78,79,85
61,1,124.9,190.3,90,0,0,2,0,3,58,60,65,134,137
44,1,118.4,154.3,90,0,2,3,1,1,17,86,87,90,91
51,0,50.3,153.8,45,2,2,2,1,0,58,63,64,65,139
63,1,113.6,150.4,90,0,3,5,1,2,1,8,76,82,85
37,0,119.6,167.5,30,0,0,0,2,2,51,52,53,56,124
28,0,101.5,161.0,30,0,3,5,0,0,6,7,9,83,84
62,0,60.9,199.6,30,1,2,3,1,0,16,18,20,87,91
47,0,123.3,188.6,90,0,2,0,1,2,53,56,120,123,126
51,0,119.7,151.3,30,0,0,1,1,0,71,72,73,74,150
48,0,118.4,154.8,45,0,0,6,2,1,32,34,35,101,109
43,0,90.7,182.0,60,0,2,3,2,1,14,15,16,17,19
18,1,41.4,190.9,90,1,0,5,0,0,0,8,9,83,84
41,1,69.2,164.5,60,0,2,5,1,0,5,76,79,82,85
46,1,79.5,167.0,90,0,0,5,2,0,0,2,4,9,10
36,1,58.6,171.0,60,0,0,0,1,0,47,52,54,121,127
18,0,41.4,146.7,90,2,1,6,1,0,21,22,31,32,103
40,1,70.5,150.1,60,0,3,2,0,3,61,64,130,134,138
52,0,56.5,179.8,45,1,3,2,0,2,65,130,132,136,137
22,0,48.2,151.5,45,1,0,5,2,0,0,1,2,3,6
63,0,71.1,180.2,60,0,3,0,1,0,47,48,52,53,123
34,1,71.2,177.1,60,0,2,2,0,0,58,59,61,132,137
36,1,67.3,181.8,45,2,2,4,1,0,36,38,39,41,118
55,0,101.2,170.4,60,0,0,2,2,0,59,60,64,66,133
22,1,88.9,184.7,60,0,1,4,1,2,39,41,42,45,113
41,1,88.3,192.3,45,0,1,3,2,0,16,17,18,19,89
59,1,100.4,148.0,45,0,3,3,1,0,18,20,86,90,92
51,1,74.3,157.2,30,0,0,5,0,0,6,7,8,9,83
46,1,74.7,196.8,60,0,3,4,1,0,39,40,41,46,116
49,0,126.6,199.3,30,0,0,4,1,2,40,41,45,110,114
25,0,57.2,168.8,30,0,2,6,1,0,21,31,35,98,103
48,0,120.7,167.3,90,0,3,5,1,0,0,1,5,7,76
34,0,63.0,151.3,45,0,0,0,2,3,47,51,53,55,124
20,1,64.2,146.8,45,0,3,5,2,2,1,3,4,7,9
31,1,114.5,171.1,30,0,0,1,2,1,69,70,140,143,145
33,0,73.9,189.0,60,1,0,3,2,0,14,17,18,88,94
46,1,47.4,188.3,60,1,1,5,1,2,0,5,8,9,85
32,0,67.3,146.2,30,0,3,2,2,0,63,64,65,66,135
42,1,129.1,185.4,90,0,1,0,1,3,55,57,122,123,129
49,1,46.3,194.8,90,1,1,1,1,3,71,72,73,74,150
45,1,66.0,157.8,30,0,1,4,1,1,42,45,46,116,118
25,1,127.3,194.3,30,0,2,1,0,3,72,73,74,148,149
46,0,97.6,171.0,45,0,0,4,1,2,38,39,41,110,114
54,0,56.3,191.5,60,1,0,2,1,1,58,59,60,63,66
34,1,129.6,192.3,45,0,0,2,0,2,130,131,132,134,137
64,0,51.9,190.1,30,1,3,6,1,2,22,98,102,103,106
33,0,86.8,175.2,30,0,1,5,1,0,0,1,9,78,82
19,0,103.5,150.9,60,0,1,0,1,0,53,55,121,126,127
61,1,125.3,169.2,45,0,0,2,1,3,59,60,63,66,139
48,0,98.7,179.3,60,0,1,1,2,0,67,68,72,75,146
23,0,57.0,193.3,45,1,1,0,1,0,52,56,123,127,129
31,0,70.2,189.5,45,2,1,6,1,1,30,32,35,106,108
58,0,51.1,159.4,60,1,2,0,2,0,47,48,51,54,57
48,0,96.4,198.1,45,2,2,0,1,0,50,53,57,123,129
62,1,101.5,163.2,60,0,0,3,2,0,12,14,16,18,93
24,0,102.9,195.2,45,0,1,0,2,2,51,54,55,57,124
23,0,83.8,175.4,30,0,3,2,1,3,61,63,64,66,139
56,0,43.6,191.4,45,1,0,6,1,1,30,32,34,35,108
54,0,114.5,195.6,45,0,1,1,0,0,71,72,73,74,147
55,0,118.8,193.4,90,0,0,4,1,1,38,39,41,46,114
37,1,55.2,146.2,30,0,0,4,1,2,38,113,114,116,118
24,1,99.3,171.1,60,0,1,5,2,2,0,4,6,8,80
49,1,77.9,151.1,30,0,0,1,1,0,71,72,73,74,150
55,0,124.8,180.7,45,0,0,6,1,0,27,29,30,35,103
63,0,56.6,158.8,60,2,1,0,1,0,47,48,56,126,127
47,0,100.4,160.8,60,0,0,0,2,2,48,50,52,54,55
41,1,102.9,171.3,30,0,0,2,2,0,60,62,64,65,66
29,0,127.8,156.6,60,0,3,2,1,0,60,63,64,66,139
29,1,43.2,172.8,60,1,3,1,1,0,71,72,73,74,150
57,1,102.3,181.3,30,0,3,2,2,0,58,60,62,64,66
27,0,83.8,159.6,60,0,1,5,0,2,0,6,7,83,84
58,1,106.3,190.0,45,0,1,0,2,0,48,49,50,53,124
58,1,118.1,166.5,45,0,0,2,2,0,59,60,61,62,65
36,1,88.0,196.6,30,0,2,1,0,0,71,72,73,74,147
45,1,96.8,197.8,90,2,0,2,0,0,58,61,130,134,138
31,0,126.7,171.8,30,0,3,3,1,0,15,17,20,90,95
53,1,57.9,149.3,45,0,0,0,1,0,48,53,56,122,127
31,1,83.7,177.9,90,0,1,1,2,2,67,70,140,142,146
35,0,79.1,167.8,30,0,2,5,2,0,0,6,8,9,80
39,0,100.6,164.2,30,0,1,1,0,0,71,74,147,148,149
33,1,87.1,179.1,60,0,3,0,2,0,47,48,56,57,124
30,1,57.0,172.1,60,2,0,0,1,0,52,120,121,126,127
40,1,50.6,171.9,60,1,1,1,1,0,71,72,73,74,150
58,1,58.3,186.7,30,1,0,1,0,3,71,74,147,148,149
33,0,127.7,198.3,45,0,1,6,1,0,26,29,31,98,106
36,1,96.2,174.1,45,0,2,3,1,3,15,18,87,90,95
26,1,112.9,161.4,45,0,1,0,2,0,48,50,53,54,125
54,1,90.8,181.3,45,0,2,5,0,0,0,6,8,9,83
21,0,53.3,169.8,90,1,1,4,2,0,39,43,44,112,119
20,0,114.9,167.9,45,0,2,3,1,0,12,15,87,90,91
31,0,105.1,164.9,90,0,0,3,1,1,20,86,87,90,91
23,0,49.1,155.9,30,0,0,3,2,0,11,15,18,19,93
29,1,110.0,195.0,60,0,0,1,0,0,71,73,74,147,148
57,0,79.4,177.7,45,0,2,2,1,1,59,60,65,66,139
49,0,88.7,192.8,90,2,2,6,1,3,29,30,34,98,108
32,1,64.7,146.7,45,0,0,0,1,3,55,57,121,126,127
34,0,89.1,192.9,90,1,0,6,2,0,23,24,29,32,33
48,1,114.2,195.8,90,0,1,4,2,0,36,40,43,44,112
47,0,126.3,182.1,60,0,1,2,2,1,58,61,62,65,135
40,1,76.5,180.7,60,0,0,1,0,3,71,72,74,147,149
63,0,93.2,175.7,45,0,1,0,1,3,47,55,121,126,129
30,1,129.2,162.9,30,0,3,0,1,0,53,54,57,123,129
63,1,114.3,179.2,30,0,0,0,1,0,48,52,53,55,129
52,0,60.8,195.1,30,1,3,3,1,0,12,17,86,90,92
57,1,106.6,162.3,30,0,0,5,0,0,0,7,8,9,84
31,0,96.2,161.6,60,0,0,2,1,0,58,60,61,65,139
50,1,117.3,152.0,90,0,1,2,0,0,61,65,130,136,138
26,1,76.4,155.2,90,0,2,3,1,0,15,17,86,92,95
34,1,66.7,180.2,30,2,2,3,1,3,12,87,90,91,92
25,0,44.7,171.6,45,1,1,5,2,0,0,3,7,8,10
33,1,118.3,159.7,45,0,1,0,1,0,52,54,55,57,122
37,0,77.4,198.8,90,1,1,5,2,0,1,3,5,6,10
51,1,109.6,184.1,30,0,3,5,0,0,0,7,8,9,84
57,0,40.3,185.3,30,1,2,5,1,0,5,6,77,78,82
50,0,57.5,178.9,45,1,1,0,2,1,52,53,55,124,125
27,1,63.7,152.8,60,0,2,0,2,0,49,50,54,56,125
29,1,92.1,150.2,30,0,1,5,0,0,0,6,8,83,84
55,0,75.1,167.6,45,0,2,1,0,0,72,73,74,148,149
30,0,70.6,199.8,45,1,0,3,1,0,17,20,86,87,90
52,0,70.0,196.2,30,1,0,4,1,0,38,39,41,45,114
22,0,75.7,147.3,30,0,3,6,1,0,21,29,30,98,104
37,1,40.4,186.6,60,1,1,2,1,0,60,61,64,66,139
37,1,71.3,182.8,45,1,2,2,2,0,58,60,62,64,135
43,1,100.3,147.2,30,0,0,2,0,3,61,65,66,130,136
18,1,106.1,146.9,90,0,3,4,1,0,40,110,113,114,118
48,0,75.1,182.9,90,0,3,0,1,1,47,50,54,126,127
42,0,124.0,173.0,90,0,2,6,1,0,29,31,33,96,106
31,1,84.1,191.2,60,1,0,1,2,0,71,74,140,142,145
37,0,90.0,154.8,45,0,2,1,0,0,72,73,74,147,149
26,0,112.5,165.1,30,0,0,4,1,0,38,41,45,46,116
49,1,65.5,186.8,45,1,2,1,0,2,71,73,74,148,149
19,1,66.8,154.9,30,0,1,0,2,1,48,50,51,54,56
33,0,67.4,177.4,60,0,2,2,0,0,58,64,65,130,132
51,1,70.9,172.4,60,1,0,0,1,0,50,52,54,55,122
19,0,86.1,162.2,45,0,1,3,1,0,15,18,90,92,95
45,1,95.5,186.8,90,0,0,2,0,0,58,61,64,66,131
49,0,56.4,192.2,45,1,0,4,1,0,40,42,45,46,111
39,0,61.3,156.0,90,0,1,1,2,3,67,70,71,143,146
59,0,68.8,171.2,90,0,0,5,0,0,0,6,9,83,84
50,1,112.8,179.1,60,0,1,0,1,1,50,52,54,56,57
36,0,61.5,162.2,45,2,2,6,1,1,30,34,102,106,108
46,1,119.5,186.9,60,0,0,5,1,0,2,7,77,79,85
61,0,85.7,187.5,30,2,2,5,0,0,0,6,7,83,84
37,0,91.3,194.1,60,0,3,4,1,0,40,41,46,111,114
40,0,44.7,178.4,90,1,3,5,2,0,0,1,5,6,10
24,1,126.2,152.9,60,0,1,5,2,1,2,3,5,8,9
45,0,107.3,180.6,90,0,3,1,2,0,73,75,142,143,144
23,1,118.9,180.4,30,0,1,6,2,0,21,22,34,97,99
28,1,101.9,148.9,60,0,1,0,1,2,47,53,56,121,122
49,1,82.2,159.6,45,0,3,0,1,0,53,54,57,123,127
46,1,40.7,196.7,30,1,1,3,2,3,14,15,16,19,88
23,0,114.2,196.9,30,0,1,3,1,3,15,17,90,92,95
26,0,68.9,160.9,60,0,1,1,0,3,72,74,147,148,149
45,1,60.4,152.4,30,0,3,5,1,0,1,7,9,78,82
23,1,114.3,162.2,30,0,1,3,1,3,15,17,87,92,95
58,1,72.8,175.6,30,1,2,1,1,0,71,72,73,74,150
26,1,97.8,147.7,30,0,0,2,0,0,59,65,66,132,134
54,0,118.3,186.7,30,0,1,0,2,2,47,49,54,56,57
60,0,47.5,158.4,45,0,2,2,0,0,61,64,65,134,137
54,0,128.4,172.2,45,0,1,0,1,3,57,121,126,127,129
18,0,59.1,171.8,90,0,0,2,0,0,58,65,134,136,138
60,0,55.6,156.4,45,2,0,3,1,0,15,16,18,87,92
26,0,63.2,177.6,90,1,0,2,0,0,61,65,132,136,137
43,0,58.5,164.5,90,1,1,6,1,2,22,98,102,104,108
42,1,121.5,176.1,60,0,2,1,0,0,71,72,74,147,148
46,0,49.3,180.1,45,1,0,6,1,2,33,98,102,103,106
47,0,105.7,193.4,45,0,3,3,2,0,12,13,14,18,19
42,0,116.0,192.8,45,0,1,6,1,2,27,31,96,102,108
36,1,101.3,188.4,45,0,0,2,1,0,59,60,63,64,66
33,0,128.1,158.9,30,0,1,5,1,1,0,9,77,79,85
23,0,102.8,161.6,30,0,0,5,2,0,0,3,5,6,9
18,1,113.3,169.1,45,0,1,5,1,2,2,5,8,9,76
35,0,42.1,183.7,60,1,0,2,0,0,64,65,130,131,134
41,0,111.5,155.5,60,0,0,5,1,2,5,6,7,9,85
19,1,95.5,199.9,30,0,2,3,1,2,15,18,86,87,95
41,0,58.7,160.4,30,1,2,4,1,1,36,39,41,42,46
34,1,118.7,169.7,90,0,1,5,0,0,0,6,7,8,9
63,1,72.4,174.7,45,0,0,2,1,0,58,64,65,66,139
50,1,89.3,178.0,60,0,1,0,1,1,47,52,56,127,129
34,1,104.3,154.9,30,0,1,3,1,0,16,86,91,92,95
49,0,127.6,159.0,60,0,1,1,2,3,68,70,71,72,146
21,1,93.0,187.0,30,0,0,6,2,0,21,28,33,35,97
21,0,104.8,155.2,60,0,0,3,1,0,12,16,86,90,95
59,0,91.8,190.6,60,0,0,1,0,0,71,72,74,148,149
61,0,128.6,168.7,30,0,1,1,1,0,71,72,73,74,150
58,1,44.5,180.1,60,1,2,6,2,0,27,32,34,97,101
20,0,77.6,173.8,60,0,1,1,1,3,71,72,73,74,150
22,1,88.3,170.7,45,0,1,6,1,3,30,31,33,34,108
52,0,122.9,174.4,30,0,0,3,1,0,12,15,87,90,91
62,0,41.7,152.6,30,1,3,1,1,0,71,72,73,74,150
40,1,103.8,168.6,60,0,0,2,1,0,59,64,65,66,139
30,0,63.3,153.5,60,0,3,4,1,0,40,110,111,113,118
45,1,79.0,161.8,90,0,0,5,2,0,1,3,8,9,80
51,0,128.0,193.9,60,0,0,4,2,1,40,43,45,115,117
21,1,41.1,170.6,30,1,0,2,1,3,58,59,60,65,139
43,0,54.5,149.8,45,1,1,5,0,1,0,6,7,8,83
34,0,102.8,164.9,90,0,2,2,0,0,58,64,130,134,137
50,0,107.7,196.5,90,0,1,1,2,3,70,74,75,141,142
21,0,101.1,186.7,30,0,3,0,1,1,47,54,121,123,127
48,0,63.8,172.7,60,0,1,5,1,0,1,8,9,78,82
24,0,72.2,179.5,90,2,0,0,1,2,52,53,54,56,126
22,1,64.1,194.5,45,1,2,4,2,2,37,38,39,115,119
24,1,80.7,149.1,45,0,3,6,1,0,27,30,35,102,108
18,1,40.1,179.3,90,1,3,1,1,0,71,72,73,74,150
43,1,117.2,171.1,60,0,0,1,0,3,72,73,74,147,149
20,1,103.2,150.9,90,0,0,2,1,0,58,59,61,63,64
45,1,92.0,190.2,30,0,1,1,1,3,71,72,73,74,150
41,0,102.4,175.9,30,0,2,3,1,3,12,16,17,86,87
46,0,79.1,171.4,60,0,3,0,2,0,47,51,54,57,125
63,1,95.9,170.1,45,0,1,5,1,0,1,6,7,9,85
49,0,86.8,194.2,30,2,2,3,1,3,16,17,18,87,90
38,1,95.4,151.7,90,0,0,5,0,0,0,6,7,9,84
56,1,60.9,158.1,90,0,1,0,1,0,52,53,56,57,122
35,1,66.6,164.4,60,0,0,4,2,0,40,42,46,112,115
52,0,70.2,153.4,60,0,0,6,1,0,22,30,32,33,104
42,0,44.3,151.9,60,0,0,3,1,0,12,18,87,90,95
36,1,61.4,199.9,45,1,2,2,0,0,58,66,131,134,138
61,0,79.1,149.0,30,0,3,5,2,2,0,5,6,10,81
47,0,103.3,183.5,60,0,1,0,1,3,47,53,121,123,127
58,1,75.6,193.8,60,0,0,6,2,0,22,29,31,35,99
22,0,90.1,169.1,30,0,2,5,0,0,0,6,7,8,9
28,1,49.2,195.5,45,1,1,4,2,0,36,40,45,46,119
39,0,49.1,196.9,60,1,0,3,1,3,15,17,87,90,91
41,1,75.0,155.5,45,0,3,3,1,3,17,86,87,90,92
48,0,85.4,196.0,60,2,3,2,0,3,58,59,130,131,137
27,1,119.9,190.5,30,0,0,3,1,3,12,16,18,87,95
49,0,74.5,180.9,30,1,0,0,1,3,47,48,55,57,126
39,0,52.2,148.0,60,2,1,2,0,0,59,60,131,136,137
20,1,125.6,148.3,30,0,3,2,1,3,58,59,60,61,66
58,1,78.6,159.4,60,0,3,4,1,0,41,45,110,113,114
51,1,114.0,165.3,90,0,1,6,1,0,21,27,32,33,102
44,1,45.2,192.3,90,1,1,3,1,0,18,87,90,91,92
22,0,47.2,170.3,30,1,1,5,0,0,6,7,9,83,84
19,0,80.2,181.7,90,2,0,5,0,2,0,6,8,9,83
56,1,116.2,159.9,90,0,2,5,2,0,2,6,7,9,81
31,0,106.3,168.2,45,0,1,3,1,0,12,18,91,92,95
34,0,91.9,163.0,30,0,1,3,2,0,12,14,17,19,20
38,0,128.3,148.9,90,0,1,3,1,0,12,16,17,20,95
63,1,103.1,158.0,30,0,2,4,2,0,37,38,39,43,117
47,1,81.3,189.4,45,1,1,2,1,3,58,61,65,66,139
61,0,93.2,157.9,45,0,1,5,1,0,1,6,8,9,78
56,0,44.9,170.6,45,1,1,5,0,0,6,7,8,9,84
24,1,44.2,156.0,45,1,1,1,1,3,71,72,73,74,150
37,1,116.5,151.8,60,0,3,6,1,0,29,31,96,98,102
41,1,59.7,175.7,45,1,1,1,0,0,71,72,73,74,147
27,0,44.0,176.7,60,1,0,3,1,0,18,87,90,91,95
48,1,66.8,184.6,30,2,0,6,1,0,26,27,103,104,108
40,0,41.8,161.1,30,1,3,5,1,0,1,7,9,77,82
54,0,92.3,171.8,60,0,2,2,0,3,58,61,66,130,131
51,1,94.0,173.8,45,0,0,1,2,1,68,140,142,143,145
62,1,124.8,147.5,30,0,1,2,1,0,58,60,64,65,66
58,1,115.7,189.4,45,0,0,1,1,0,71,72,73,74,150
21,1,127.7,198.3,30,0,0,3,1,1,17,86,87,90,95
51,0,66.1,181.2,30,0,3,5,1,0,7,76,77,78,85
55,0,79.1,194.2,45,0,0,3,2,0,11,12,15,93,94
59,1,87.5,191.2,45,2,1,0,1,0,47,54,55,120,121
44,0,67.2,182.1,90,2,1,1,0,0,72,73,147,148,149
27,1,73.5,197.3,30,2,1,5,1,0,0,1,5,6,8
62,1,112.7,153.0,90,0,2,1,1,0,71,72,73,74,150
18,1,47.0,155.3,60,0,0,1,0,0,71,74,147,148,149
24,0,86.2,194.7,30,0,1,6,1,2,22,98,103,104,106
53,0,104.5,191.3,60,0,0,3,2,0,11,12,19,20,88
38,1,45.3,147.1,30,0,1,2,1,0,58,60,65,66,139
56,1,101.8,155.1,60,0,3,3,1,0,20,87,90,92,95
51,0,60.4,198.9,90,1,2,5,1,2,9,77,79,82,85
59,0,113.8,173.0,60,0,0,2,2,3,58,60,61,133,135
31,1,93.5,194.7,60,2,1,2,2,3,60,62,63,64,66
32,0,41.4,149.9,90,1,2,6,1,3,21,22,27,96,103
27,1,108.4,171.6,45,0,3,1,2,0,67,70,74,142,146
20,1,101.9,194.7,60,0,2,1,1,0,71,72,73,74,150
61,1,47.9,172.4,45,1,1,1,1,0,71,72,73,74,150
55,1,93.5,155.7,45,0,2,1,0,0,71,72,73,74,147
49,1,104.6,190.7,90,0,0,2,0,0,58,61,131,132,138
54,1,92.6,185.5,30,0,1,1,1,0,71,72,73,74,150
43,1,112.0,149.2,60,0,3,5,1,0,1,6,76,77,82
46,1,49.2,153.0,60,2,2,0,2,3,47,51,53,55,124
51,1,42.7,192.1,30,1,1,1,0,2,71,73,147,148,149
26,0,70.8,187.4,90,1,3,5,0,0,7,8,9,83,84
54,0,62.1,199.5,30,1,1,0,1,2,47,48,57,121,126
54,1,59.9,184.7,30,1,1,6,2,1,25,26,28,30,35
23,1,112.2,164.1,60,0,0,0,1,1,48,53,56,120,127
27,1,91.6,165.3,60,0,0,3,2,2,11,13,18,88,93
28,0,115.2,180.7,90,0,2,2,1,0,58,60,63,65,139
32,1,75.1,168.9,60,0,0,2,1,0,59,60,61,64,139
25,1,67.8,176.8,30,2,2,0,2,0,47,50,53,55,125
19,0,52.8,193.4,45,1,2,0,1,0,47,52,54,123,127
52,1,122.6,164.2,60,0,1,4,2,2,37,42,115,117,119
61,0,96.7,147.3,90,0,1,5,0,1,0,6,8,83,84
37,1,128.2,187.2,60,0,3,5,0,2,0,6,8,9,83
64,1,92.1,165.4,45,0,3,4,1,0,36,45,113,114,118
48,0,49.4,152.1,45,1,0,2,0,0,59,60,64,132,137
49,0,74.2,162.1,60,0,1,3,1,0,12,16,20,90,91
59,0,93.6,152.8,90,0,0,1,0,3,71,72,73,147,149
53,1,70.1,164.6,90,0,0,5,0,0,0,6,7,8,84
40,1,81.2,176.5,45,0,0,6,2,0,23,26,29,32,99
28,0,86.1,174.5,60,0,3,4,2,2,38,40,41,44,45
19,0,94.2,194.0,30,0,1,0,2,0,47,49,50,53,54
28,1,50.7,184.5,60,1,1,6,2,0,23,24,25,26,35
48,1,82.0,159.9,60,0,2,6,2,3,22,23,24,28,99
38,0,72.7,186.5,45,0,2,2,0,2,59,131,134,136,138
39,0,128.8,151.0,30,0,3,2,0,1,58,65,136,137,138
45,0,43.8,165.5,30,1,1,1,2,0,67,70,142,144,146
27,1,59.0,173.7,45,0,2,6,1,3,27,32,33,96,98
31,0,115.1,191.0,30,0,1,3,1,0,15,20,86,90,95
21,0,73.7,191.2,45,0,0,0,1,1,47,54,55,123,129
29,1,56.1,184.3,45,1,1,4,1,2,40,45,111,113,114
19,1,97.1,179.0,45,0,1,3,1,0,15,16,20,91,95
57,0,111.8,191.6,90,0,3,1,0,3,71,72,74,147,148
38,0,82.3,192.8,45,0,2,5,2,0,3,4,6,8,9
40,1,63.1,150.9,60,0,3,1,1,0,71,72,73,74,150
49,0,66.0,174.9,30,2,0,5,2,1,2,4,8,10,80
36,1,108.5,155.0,90,0,0,5,0,1,6,7,8,9,84
34,0,40.7,173.7,45,1,1,4,2,0,38,40,41,42,45
22,0,45.2,170.8,30,1,0,1,0,3,71,72,147,148,149
60,0,101.2,190.5,60,0,0,3,1,0,12,16,17,20,91
26,1,112.3,173.1,45,0,1,6,1,1,26,32,35,106,108
35,0,57.2,175.3,60,1,0,0,1,3,55,57,120,123,129
48,0,99.5,168.5,30,0,3,3,1,0,12,20,87,91,95
58,1,71.8,198.4,30,1,0,0,1,3,55,57,121,123,129
22,0,50.6,167.7,30,1,1,1,2,0,72,73,75,141,142
47,1,122.6,158.5,45,0,1,5,2,0,1,3,6,80,81
62,0,124.0,174.3,30,0,3,5,2,0,0,1,3,6,10
33,1,79.3,176.3,45,0,1,1,0,3,72,73,74,147,148
55,1,107.1,191.7,90,0,1,0,1,3,55,120,121,122,129
21,1,66.4,191.8,60,1,2,6,1,2,22,27,96,103,106
28,0,63.9,171.5,90,2,1,0,1,1,50,57,120,122,129
57,1,49.5,169.5,90,1,0,0,1,1,53,57,122,127,129
46,0,65.7,193.1,60,1,1,0,1,0,47,55,56,121,126
52,1,64.7,153.1,45,0,0,1,1,3,71,72,73,74,150
30,0,68.9,171.6,90,0,0,5,0,0,0,6,7,9,83
26,1,129.9,164.9,45,0,1,3,1,1,15,18,86,87,90
42,0,65.0,186.8,45,2,0,6,2,2,22,24,25,31,109
51,0,48.2,152.9,60,2,2,1,0,2,71,73,74,147,149
29,0,81.6,158.0,60,0,2,5,1,0,0,5,7,9,76
21,0,77.6,155.4,45,0,3,3,1,2,15,16,20,86,87
23,1,86.2,150.4,60,0,1,2,1,0,59,60,61,63,139
56,0,42.8,165.4,45,1,0,4,1,2,40,110,111,113,118
30,1,93.3,160.5,45,0,2,5,2,0,1,3,4,6,10
53,1,121.5,176.8,45,0,1,1,1,0,71,72,73,74,150
46,0,120.1,180.7,45,0,3,2,1,3,59,60,63,64,139
56,1,119.5,181.4,60,0,3,1,2,2,67,69,71,74,142
36,0,62.6,183.8,60,1,3,1,0,0,71,72,73,148,149
33,0,95.1,182.3,45,0,0,1,0,2,71,73,147,148,149
46,0,62.6,174.2,30,1,0,2,1,0,59,60,63,66,139
22,0,72.5,154.0,45,0,3,1,0,0,71,72,147,148,149
31,0,107.8,199.6,60,0,1,5,2,2,2,4,5,7,81
35,1,108.6,154.0,45,0,3,0,1,0,47,50,52,56,123
40,1,82.7,177.3,90,0,1,5,0,1,0,6,9,83,84
47,0,80.1,185.6,30,0,0,3,2,0,11,15,16,19,88
36,0,126.3,149.3,45,0,0,1,0,2,71,73,74,147,149
48,0,56.9,167.4,30,2,2,1,1,3,71,72,73,74,150
24,0,112.6,161.5,45,0,0,4,1,0,38,45,110,111,114
18,0,40.8,184.7,60,1,1,0,1,0,53,54,55,120,129
58,1,40.3,153.2,45,1,1,1,2,0,71,72,140,142,146
39,0,122.3,146.2,60,0,1,0,1,0,53,56,120,122,126
56,0,111.4,165.8,45,0,1,5,1,0,1,5,6,9,82
64,0,55.4,179.9,30,1,2,1,1,0,71,72,73,74,150
26,1,103.0,149.1,60,0,2,6,1,1,26,34,102,106,108
25,1,48.5,149.3,45,1,1,0,1,1,50,53,55,122,127
42,1,59.4,189.0,60,1,2,2,1,0,58,60,61,64,65
30,0,124.7,170.6,45,0,2,5,0,0,6,7,9,83,84
23,0,76.3,163.8,45,0,3,5,1,2,1,6,9,78,79
39,1,42.8,181.2,90,1,0,3,1,2,15,16,18,86,87
29,1,77.3,146.1,30,0,1,5,0,2,0,6,9,83,84
43,1,88.3,182.1,60,0,3,1,1,0,71,72,73,74,150
27,1,41.2,189.8,60,1,2,0,2,0,48,49,50,55,57
60,0,124.7,172.2,60,0,3,6,2,2,24,28,31,97,109
45,0,52.5,167.2,60,0,2,0,2,0,49,51,53,57,125
32,1,124.0,156.6,60,0,1,2,0,0,58,59,65,136,137
24,0,75.2,185.4,90,1,2,3,2,2,11,13,15,19,20
55,0,114.7,188.8,90,0,1,4,2,0,37,42,112,115,117
47,1,45.6,167.9,30,1,3,1,2,3,72,74,75,141,143
56,0,128.5,195.4,60,0,1,6,1,0,29,32,35,106,108
44,0,52.4,158.3,90,2,0,1,0,0,71,72,147,148,149
41,1,60.5,182.8,45,1,3,1,0,0,72,73,147,148,149
27,1,111.3,150.3,45,0,0,2,0,3,58,59,61,130,132
35,1,74.6,145.7,60,0,3,5,1,0,2,7,77,82,85
41,1,88.5,148.5,60,0,3,3,2,0,11,12,13,88,89
52,0,122.4,189.9,90,0,0,1,0,0,71,72,74,147,148
35,1,104.3,184.0,60,0,1,1,2,2,67,70,73,142,144
22,0,122.0,163.0,45,0,3,1,2,1,68,69,143,144,145
33,0,123.7,151.7,30,0,1,5,0,0,6,7,8,9,84
55,0,94.2,158.2,45,0,0,1,0,0,72,73,74,148,149
59,1,58.8,169.0,30,2,2,3,1,0,15,16,87,90,95
56,1,97.1,165.7,90,0,2,4,2,1,36,40,44,45,115
26,1,96.7,164.9,60,0,3,0,1,3,53,55,120,126,129
58,0,61.0,186.8,90,1,0,3,1,0,12,17,18,86,90
59,0,122.5,196.8,60,0,2,0,1,0,48,52,53,57,129
28,1,98.5,177.0,60,0,2,0,2,3,47,49,51,124,125
54,0,94.4,169.8,45,0,2,2,1,1,58,59,61,63,64
